n,lambda_n,lambda_n_over_n
1011,2358.89068694537480907517577409,2.33322520963934204656298296152
1012,2361.82133072840308205120997343,2.33381554419802676092016795793
1013,2364.74072141997692485863959172,2.334393604560687981104283901
1014,2367.64851238599023858631880396,2.33495908519328425896086667057
1015,2370.54440664590392616454384953,2.33551173068561963168920576308
1016,2373.42815851415021282199888947,2.33605133712022658742322725341
1017,2376.29957501063832848628891902,2.33657775320613404964236865194
1018,2379.15851703253189916193668331,2.33709088117144587344001638832
1019,2382.00490028061134484997645432,2.33759067740982467600586501896
1020,2384.83869593471322361232893332,2.33807715287716982707091071894
1021,2387.65993107394699745126477642,2.33855037323599118261632201412
1022,2390.46868883862217307322585879,2.33901045874620564879963391271
1023,2393.26510833206911100919681501,2.33945758390231584653880431574
1024,2396.04938426179882623703921878,2.33989197681816291624710861209
1025,2398.82176632071458397232079775,2.34031391836167276485104468073
1026,2401.58255831035475360705471468,2.34072374104323075400297730476
1027,2404.3321170094059474284558897,2.34112182766251796244250816913
1028,2407.07085079197169315947219447,2.34150860971981682213956439151
1029,2409.79921800130858495150943237,2.34188456559893934397619964273
1030,2412.51772508594293150557054105,2.34225021853004168107336945733
1031,2415.22692450625039904762221373,2.34260613434165897094822717141
1032,2417.92741242071320857430799788,2.34295291901231900055649999794
1033,2420.61982616215844892536011027,2.34329121603306723032464676696
1034,2423.30484151532157600764610448,2.34362170359315432882751073934
1035,2425.98316980806598561118039524,2.34394509160199612136345931907
1036,2428.65555482951773598697483857,2.34426211856131055597198343492
1037,2431.32276958923940623326512343,2.34457354830206307254895383166
1038,2433.98561293236436665998178524,2.3448801666015070969749342825
1039,2436.64490602633839810598568501,2.34518277769618710116071769491
1040,2439.30148873556597056635875008,2.34548220070727497169842187508
1041,2441.95621590083028919162565386,2.34577926599503389931952512379
1042,2444.60995354084653588802606494,2.3460748114595456198541516938
1043,2447.26357499371407654859764245,2.34636967880509499189702554406
1044,2449.91795701635368022124276668,2.34666470978577938718509843551
1045,2452.57397586024834437334524342,2.34696074244999841566827296021
1046,2455.23250334194990968224592008,2.34725860740148174921820833659
1047,2457.89440292686748737316467041,2.34755912409442930981200064032
1048,2460.5605258448174641598769509,2.34786309718016933603041693788
1049,2463.23170725568859159219460848,2.34817131292248674126996626166
1050,2465.90876248335995023411041654,2.34848453569843804784200992052
1051,2468.59248333570538914034257194,2.34880350460105174989566372212
1052,2471.2836345281267998299573551,2.34912893015981634964824843641
1053,2473.98295022758214448123340498,2.34946149119428503749404881764
1054,2476.6911307335147953335648263,2.34980183181547893295404632476
1055,2479.40883931145114194496823111,2.35015055858905321511371396314
1056,2482.13669919431666824980700725,2.35050823787340593584262027202
1057,2484.87529076573025795341910692,2.35087539334506173883956396114
1058,2487.6251489386761857398863013,2.35125250372275631922484527533
1059,2490.38676074202727063368816154,2.35164000070068675225088589381
1060,2493.1605631264055101590700838,2.3520382671003825567538397017
1061,2495.94694099982298691759319656,2.35244763524959753715136022296
1062,2498.74622550245103008145292597,2.3528683855955282769128558625
1063,2501.5586925287248651705892311,2.35330074555853703214542731053
1064,2504.38456150380986690630356674,2.35374488863140025085178906648
1065,2507.22399442023981340377130412,2.35420093372792470742138150622
1066,2510.07709513929316935913796705,2.3546689447835770819504108509
1067,2512.94390896040648806692189698,2.35514893060956559331482839455
1068,2515.82442246064071679902593726,2.35564084500059992209646623339
1069,2518.71856360492279919808669946,2.3561445870953440591188837226
1070,2521.62620212648782487997465794,2.35666000198737179895324734387
1071,2524.5471501756524331273440636,2.35718688158324223447931285117
1072,2527.48116323376457538515662251,2.35772496570313859644137744637
1073,2530.42794128790437810729019242,2.35827394341836381929849971334
1074,2533.38713026066194689682567126,2.35883345461886587234341310173
1075,2536.3583236880966332312520788,2.35940309180288058905232751517
1076,2539.34106463779452931573665655,2.35998240207973469267261771054
1077,2542.33484785779258262410877438,2.36057088937585198015237583508
1078,2545.33912214603435342595784574,2.36116801683305598648048037638
1079,2548.35329292896947825782672776,2.36177320938736744972921846873
1080,2551.37672503691150356121117464,2.3623858565156587995937140506
1081,2554.4087456628317962282216873,2.36300531513675466811121340176
1082,2557.44864749039530301821518787,2.36363091265286072367672383352
1083,2560.49569197624127930836874006,2.3642619501165662782164069622
1084,2563.54911277078265802600305511,2.36489770550810208304981831653
1085,2566.60811926114503913508947091,2.36553743710704611901851564139
1086,2569.67190021929352702176347902,2.36618038694225923298504924403
1087,2572.73962753790561119445913648,2.36682578430350102225801208508
1088,2575.81046003614335012687104343,2.3674728492979258732783741208
1089,2578.88354731716023394177116825,2.36812079643449057294928481933
1090,2581.95803365894879431492519066,2.36876883821921907735314237675
1091,2585.03306191999538756590615498,2.36941618874426708301182965626
1092,2588.10777744115924490677199999,2.3700620672538088323322087912
1093,2591.18133192523406203948760242,2.37070570166993052336641134714
1094,2594.25288727578184190449365809,2.37134633206195780795657555584
1095,2597.32161937704971724520471515,2.37198321404296777830612302753
1096,2600.38672179708992982786386655,2.37261562207763679728819695853
1097,2603.44740939659946061984889153,2.37324285268605237978108376621
1098,2606.50292182647699175331733713,2.37386422752866756990283910485
1099,2609.55252689765852025582789902,2.37447909635819701570139026298
1100,2612.59552380743621276759618393,2.37508683982494201160690562175
1101,2615.63124620718477521789433107,2.3756868721227836287174335432
1102,2618.65906509721212115496067902,2.37627864346389484678308591562
1103,2621.67839153531250850031061934,2.37686164237109021622874942823
1104,2624.68867914652628993166928083,2.37743539777765062493810623263
1105,2627.68942642259638287034699865,2.37799948092542659083289321145
1106,2630.68017880065261305367757427,2.37855350705303129570856923533
1107,2633.6605305117460531105132861,2.37909713686697927110254136052
1108,2636.63012619099095265771241768,2.37963007778970302586436138779
1109,2639.58866224224621039170730245,2.38015208497948260630451515099
1110,2642.53588795147575362447088407,2.38066296211844662488691070637
1111,2645.47160634416168877806168431,2.38116256196594211411166668255
1112,2648.39567478339955921171896658,2.38165078667571902806809259585
1113,2651.30800530657528611768876118,2.38212758787652766048309861741
1114,2654.20856469980209665271229424,2.38259296651687800417658195174
1115,2657.0973743105766455878141531,2.38304697247585349380073018215
1116,2659.97450960039029059778364475,2.38348970394300205250697459207
1117,2662.84009944029778972813413495,2.38392130657143938203055876003
1118,2665.6943251536953115042168804,2.38434197240938757737407592164
1119,2668.53741931178642956873445259,2.38475193861643112561995929632
1120,2671.36966428841267821562129719,2.38515148597179703412109044392
1121,2674.19139058208838381181039498,2.3855409371829512790471100758
1122,2677.00297491420214765240526398,2.38592065500374522963672483421
1123,2679.8048381134240310760610743,2.38629104017223867415499650427
1124,2682.59744279738290875192784783,2.38665252917916628892520271159
1125,2685.38129086364759439733291799,2.38700559187879786168651814933
1126,2688.15692080295347144949550108,2.38735072895466560519493383755
1127,2690.92490484845905263068616445,2.38768846925329108485420245293
1128,2693.68584597559004858690610281,2.38801936699963656789619335355
1129,2696.44037476772839716470255015,2.3883439989085282525816674492
1130,2699.18914616362690885074242089,2.38866296120674947685906408928
1131,2701.93283610297372160734594214,2.38897686658087862211082753505
1132,2704.67213808699202941960678355,2.3892863410662473758123734837
1133,2707.40775967133736412254903658,2.38959202089261903276482704023
1134,2710.14041890884530213251344118,2.38989454930233271792990603279
1135,2712.87084075988549959169622271,2.39019457335672731241559138565
1136,2715.59975348819253097646843234,2.39049274074664835473280671861
1137,2718.32788506006965827642709233,2.39078969662275255785085936001
1138,2721.05595956479837433601021271,2.39108608046115850117399842944
1139,2723.78469367393477165019073795,2.39138252297974958002650635465
1140,2726.51479315693435408572964607,2.3916796431201178544611663562
1141,2729.24694947022113681484024411,2.39197804510974683331712554261
1142,2731.98183643640650148108527765,2.39227831561856961600795558463
1143,2734.72010702987044177596739652,2.39258102102350869796672563125
1144,2737.46239028434511092819316081,2.39288670479400796409807094476
1145,2740.20928833749092503354819982,2.39319588501090910483279318761
1146,2742.9613736267322238124421517,2.39350905203030735062167727025
1147,2745.7191862498263466963112989,2.39382666630324877654429930157
1148,2748.48323150278099611221631783,2.39414915636130748790262745456
1149,2751.25397760681430560147429284,2.39447691697721001357830660822
1150,2754.03185363507478521549789059,2.39481030750876068279608512225
1151,2756.81724764880923726893143974,2.39514965043337031908682140724
1152,2759.61050505159103339323282989,2.39549523007950610537607016483
1153,2762.41192716910425872739188137,2.39584729156036796073494525704
1154,2765.22177006082680188833257956,2.39620603991406135345609408974
1155,2768.04024356877331371741693886,2.39657163945348338849992808559
1156,2770.86751060725303091581569792,2.3969442133280735561555499117
1157,2773.70368669637383347307626399,2.39732384329850806696030792048
1158,2776.54883974078873143473148777,2.39771056972434260054812736423
1159,2779.40299005394046364321969179,2.39810439176353793239276936306
1160,2782.26611062682026655202895748,2.39850526778174160909657668748
1161,2785.13812763902435313696625334,2.39891311596815189762012597187
1162,2788.01892120867240742259433828,2.39932781515376282910722404327
1163,2790.90832637655255444651208008,2.39974920582678637527645062776
1164,2793.80613431868281143848392346,2.4001770913390745802736116181
1165,2796.71209378033583402899127799,2.40061123929642560860857620429
1166,2799.6259127234675501209898395,2.40105138312475776168180946784
1167,2802.54726017842654211494951027,2.40149722380327895639670052294
1168,2805.47576828980509613929869464,2.40194843175497011655761874541
1169,2808.41103454532974124590756875,2.40240464888394332014192264222
1170,2811.35262417578363918542918484,2.40286549074853302494481126909
1171,2814.30007271310985009577401348,2.40333054885833462860441845728
1172,2817.25288869306746927709974016,2.40379939308282207276203049501
1173,2820.2105564881057468090406237,2.40427157415865792566840632881
1174,2823.1725392554880511863737526,2.40474662628235779487766077734
1175,2826.13828198514103368100043665,2.4052240697745881137710642014
1176,2829.1072146312273168080690889,2.40570341380206404490482065382
1177,2832.07875531104479139179136693,2.40618415914277382446201475525
1178,2835.05231355454407243107028833,2.40666580098008834671567936191
1179,2838.02729358752932184767350145,2.40714783171122079885298855085
1180,2841.00309763146755404821720792,2.40762974375548097800696373552
1181,2843.97912920277832093248967412,2.40811103234782245633572368681
1182,2846.95479639450951160544188682,2.40859119830330753942930785687
1183,2849.9295151234256451352000719,2.40906975073831415480574815884
1184,2852.90271232574179172912301623,2.40954620973457921598743497992
1185,2855.8738290850280047801946254,2.41002010893251308420269588641
1186,2858.84232367618433194132738791,2.41049099804062759860145648222
1187,2861.80767450984312674854960769,2.41095844524839353559271239064
1188,2864.76938296209112292032950282,2.41142203953037973309792045692
1189,2867.72697607501578359064792513,2.41188139283012261025285780078
1190,2870.68000911426563650067468393,2.4123361421128282659669535159
1191,2873.62806797056912557680684809,2.41278595127671631030798224021
1192,2876.57077139297707213879776083,2.41323051291357136924395785305
1193,2879.50777304247593840768034348,2.41366954990987086203493742119
1194,2882.43876335555820692596289453,2.41410281688070201585089019642
1195,2885.36347120832753141149846854,2.41453010142956278779204892765
1196,2888.28166537275481569369337956,2.41495122522805586596462657154
1197,2891.19315575778174034734347169,2.41536604491042751908717082013
1198,2894.09779442908497517843964425,2.4157744527788689275279128917
1199,2896.99547640246170245905516913,2.41617637731648182023273992422
1200,2899.8861402069692909739902205,2.41657178350580774247832518375
1201,2902.76976821514304178599548173,2.41696067295182601314404286572
1202,2905.64638673881981750210576047,2.41734308380933429076714289556
1203,2908.51606589030594970218029024,2.4177190905156325433933335746
1204,2911.37891920983894449039284749,2.41808880333043101701859871054
1205,2914.23510306149802369770079398,2.41845236768589047609767700745
1206,2917.08481580091232935188711691,2.41880996335067357326027124122
1207,2919.92829671929162312299833416,2.41916180341283481617481220726
1208,2922.76582476945656376299093249,2.41950813308729847993625077193
1209,2925.59771708066829908419092256,2.41984922835456434994556734703
1210,2928.42432727014447096055472387,2.42018539443813592641368158998
1211,2931.24604356019528825301887002,2.42051696412898041969696025601
1212,2934.06328671091376713931391068,2.42084429596610046793672764908
1213,2936.87650777930349907996624617,2.42116777228302019709807604795
1214,2939.68618571662057143903840934,2.4214877971306594492908059385
1215,2942.49282481653900653366042136,2.42180479408768642513058470894
1216,2945.29695202751708040063233095,2.42211920396999759901367790374
1217,2948.09911414344123973048025404,2.4224314824514718485870831997
1218,2950.89987488725150880867002535,2.42274209760858087751122333773
1219,2953.69981190280408803146902944,2.42305152740180811159267352702
1220,2956.49951367070049327618721983,2.42336025710713155186572722937
1221,2959.29957636420566836669077141,2.42366877671106115345347319526
1222,2962.10060066168802606211083772,2.42397757828288709170385502269
1223,2964.90318853224075914259664363,2.42428715333789105408225400133
1224,2967.70794001128486070275419239,2.42459799020529808880943969966
1225,2970.51544998300938162422214552,2.42491057141470153601977318002
1226,2973.32630498647324845054145952,2.42522537111457850607711375164
1227,2976.14108006207561817526931522,2.42554285253632894716810865137
1228,2978.96033565489884525106728399,2.4258634655170186036246476254
1229,2981.78461459114070079177168242,2.42618764409368649372804856178
1230,2984.61443914348196259652900223,2.42651580418169265251750325385
1231,2987.45030820078375589709426929,2.4268483413491338390715631757
1232,2990.29269455697834835070419576,2.42718562869884606197297418487
1233,2993.14204233341016816582958945,2.42752801486894579737699074571
1234,2995.99876454820368694820906968,2.42787582216223961665170913264
1235,2998.86324084548492527345705759,2.42822934481415783422951988469
1236,3001.73581539646748903478586547,2.42858884740814521766568435718
1237,3004.61679498353635265549413233,2.42895456344667449689207286364
1238,3007.50644727752750940872656939,2.42932669408524031454662889289
1239,3010.40499931741383888863469407,2.4297054070358465204912305844
1240,3013.31263620057209430767126514,2.43009083564562265669973489124
1241,3016.22949999072802744817232395,2.4304830781553005861790268525
1242,3019.15568884956180262797595311,2.43088219714135410839611590428
1243,3022.09125639680964752389256963,2.4312882191446578017086826787
1244,3025.03621130252595303117491637,2.43170113448756105549129816429
1245,3027.99051711397870253710948335,2.43212089728030417874466625168
1246,3030.95409231844622031545500151,2.43254742561673051389683386959
1247,3033.9268106419708873320976148,2.4329806019582765736424198996
1248,3036.90850158291182883475037725,2.43342027370425627310476793049
1249,3039.89895117792978908823255258,2.43386625394550023145575064258
1250,3042.89790299683961007683423757,2.43431832239747168806146739005
1251,3045.9050593615850057461686415,2.43477622650806155535265279097
1252,3048.92008278343267082833196384,2.43523968273437114283413096153
1253,3051.94259761135406929289602798,2.43570837798192663151867200956
1254,3054.97219188346925450711694331,2.43618197119893879944746167728
1255,3058.00841937237335153823507898,2.43666009511742896536911161672
1256,3061.05080181415825160842892505,2.43714235813229160159906761548
1257,3064.09883130998477199199660596,2.43762834630865932537151679074
1258,3067.15197288815891068696560451,2.43811762550728053313749253141
1259,3070.20966721382448495215047285,2.43860974361701706509305041529
1260,3073.2713334326076958092941982,2.43910423288302198080102714143
1261,3076.33637213384099318048490222,2.43960061231866851164193885981
1262,3079.40416841835767136811678214,2.44009839018887295671007668949
1263,3082.47409505528818311710221632,2.44059706655208882273721473976
1264,3085.54551571180712502262719152,2.44109613584794867485967341101
1265,3088.61778823937872676165247721,2.44159508951729543617521934957
1266,3091.69026799973057464377919072,2.44209341864117738913410678572
1267,3094.76231121355190255954270524,2.44259061658528169104936282971
1268,3097.83327831476535129399025481,2.44308618163625027704573363944
1269,3100.90253729316045905314686839,2.44357961961635969980547428557
1270,3103.96946700820369416940553199,2.44407044646315251509402010393
1271,3107.03346045695352893739165485,2.44455819076078169074539075912
1272,3110.09392797920939640531788912,2.44504239621007028019285997572
1273,3113.15030038330944833408831571,2.44552262402459501047453913253
1274,3116.20203197636248906985565605,2.4459984552404729113578144867
1275,3119.24860348315251796369998004,2.44646949292796275918721567062
1276,3122.28952483848777670338118182,2.4469353642934857184195777287
1277,3125.32433783837746606282497089,2.44739572266121962886673842669
1278,3128.35261863610537460407461597,2.44785024932402611471367340842
1279,3131.3739800700271769861447848,2.44829865525412601797196621173
1280,3134.38807381074337738294424427,2.44874068266464326358042519084
1281,3137.39459231618871669065824161,2.44917610641388658601924921281
1282,3140.39327058412693053703868378,2.44960473524502880697116902011
1283,3143.38388769254233751586734906,2.45002641285467056704276488625
1284,3146.36626811947187498248778908,2.45044101878463541665302787312
1285,3149.34028283491765187759598084,2.45084846913223163570240932361
1286,3152.30585015861539647816940997,2.4512487170751286131245485303
1287,3155.2629363786026843694856962,2.45164175320792749368258406853
1288,3158.21155612672670976066695235,2.45202760568845241441045570835
1289,3161.15177250844864089941499145,2.45240634019274526058915049764
1290,3164.0836969855341948695966346,2.45277805967870867819348576325
1291,3167.00748901146181367837411399,2.45314290395930427085853920526
1292,3169.92335542062450638204955726,2.45350104908717067057434176258
1293,3172.83154957364280519237691512,2.4538527065534747139925575523
1294,3175.73237026233814237979889707,2.45419812230474354125177658197
1295,3178.62616037913210703222696636,2.45453757558234139539168105511
1296,3181.51330535683137732938615563,2.45487137759014766769242758922
1297,3184.39423138592463985105733723,2.45519986999685785647729941189
1298,3187.26940341765063144894512281,2.45552342328016227384356326873
1299,3190.13932296218986370632766354,2.45584243492085439854220759318
1300,3193.00452569238109938136723272,2.45615732745567776875489787132
1301,3195.86557886436194862004407162,2.45646854639843347318988783368
1302,3198.72307856747599061679904582,2.45677655803953609110353229326
1303,3201.57764681667182599732234616,2.45708184713482104834790663558
1304,3204.42992850143794444804014622,2.4573849144949677488098467379
1305,3207.2805882060670872789303083,2.45768627448740772971565540866
1306,3210.1303069167210712278811132,2.45798645246303297950067466554
1307,3212.97977863136835202752694648,2.45828598212040424791700607994
1308,3215.82970688918885428706238469,2.45858540282048077544882445313
1309,3218.68080123648108005697693929,2.45888525686514979377920316218
1310,3221.53377364646293943815912725,2.45918608675302514460928177653
1311,3224.38933491062824726529479558,2.45948843242610850287207841005
1312,3227.24819101950395143393642184,2.45979282852096337761732958982
1313,3230.11103955074788621690217102,2.46009980163804104053077088425
1314,3232.9785660825326027717070884,2.46040986764271887577755486179
1315,3235.85144065007748641316930364,2.46072352901146576913548996474
1316,3238.73031426301923705439354693,2.46104127223633680627233552198
1317,3241.61581550105061864683104788,2.4613635653007218061099704236
1318,3244.50854720491036731151657236,2.46169085523893047595714459208
1319,3247.4090832793749109810342699,2.46202356579179295752921476111
1320,3250.31796562438714573595185794,2.46236209516999026192117564996
1321,3253.23570120986140074898314922,2.4627068139363068892876481069
1322,3256.16275930902977307762001047,2.46305806301742040323571861609
1323,3259.09956890444648274058061963,2.46341615185521276095281981831
1324,3262.0465162799474178694162606,2.46378135670690892588324490982
1325,3265.00394281097559468739111586,2.46415391910262309033010650254
1326,3267.97214296473416857400192387,2.46453404446812531566666811755
1327,3270.95136252062153563321489087,2.46492190091983536973113405491
1328,3273.94179702034288536962528256,2.46531761823821000404339253205
1329,3276.9435904559844975665330386,2.4657212870248190350387758003
1330,3279.95683420318655473693833565,2.46613295804750868777213408696
1331,3282.98156620536291436518315359,2.46655264177713216706625330849
1332,3286.01777041369798767187322202,2.46698030811839188263654145797
1333,3289.06537648640759631305464151,2.4674158863363897946834618466
1334,3292.12425974948854544687966776,2.46785926517952664576227861152
1335,3295.19424141990687847700345183,2.46831029319843211870936588152
1336,3298.27508909089364950175948158,2.46876877925965093525580799519
1337,3301.36651747773588334337000929,2.46923449325185929943408377658
1338,3304.46818942117551320234703348,2.46970716698144657190010989049
1339,3307.57971714426678819703869316,2.47018649525337325481481605165
1340,3310.70066375729916427090661532,2.4706721371323128091573929965
1341,3313.83054500417417940243654936,2.47116371737820595033738743427
1342,3316.96883124243729466540235366,2.47166082804950618082369773
1343,3320.11494964801503314243305667,2.4721630302665785801507319856
1344,3323.26828663459966620804879102,2.47266985612693427545241725522
1345,3326.42819047656367068642532908,2.47318081076324436482262106251
1346,3329.59397412327946517031715149,2.4736953745343829607506070962
1347,3332.76491819177152243478843281,2.47421300533910283773926386994
1348,3335.94027412374255437771441678,2.47473314104135204330690980473
1349,3339.1192674921974737355759644,2.47525520199569864620872940282
1350,3342.30110144214231901277202027,2.47577859366084616223168297798
1351,3345.48496024916400001758980618,2.47630270928879644708925966409
1352,3348.67001297910392534161302053,2.47682693267685201578521673116
1353,3351.85541723152726743808990243,2.47735064096934757386407235952
1354,3355.04032294926236144962402059,2.47787320749576245306471493396
1355,3358.22387627594366206781720146,2.47839400463169273953344442912
1356,3361.40522344323851490216450431,2.4789124066690549519927466846
1357,3364.58351466927401789556876737,2.47942779268185262925244566497
1358,3367.75790804970629699861347376,2.47993954937386325257629858156
1359,3370.92757342289099705422409262,2.48044707389469536207080507183
1360,3374.09169619072064576104756304,2.48094977661082400423606438459
1361,3377.24948107689129163213578986,2.48144708381843592331530917697
1362,3380.40015580464650823776814406,2.48193844038520301632728938624
1363,3383.54297467642011974923795257,2.48242331230845203209775345016
1364,3386.67722203825802753860770409,2.48290118917760852458842207045
1365,3389.80221561244207154680199522,2.48337158652926159087677801848
1366,3392.91730968236229810837876065,2.4838340480837205696254602933
1367,3396.02189811438528339076085163,2.48428814785251300906419959885
1368,3399.1154172022418497879464477,2.48473349210690193697949301733
1369,3402.19734832030381544555735058,2.48516972119817663655628732694
1370,3405.26722037303219005232066812,2.48559651122119137960023406432
1371,3408.32461202885400063784291987,2.486013575513387308999156032
1372,3411.36915372775692111326944624,2.48642066598233011742949668093
1373,3414.40052945297502832611146397,2.48681757425562638625354076035
1374,3417.41847825826999810025933164,2.4872041326479403188502615223
1375,3420.42279554348433906117871025,2.48758021494071588295358451654
1376,3423.41333407225108880598520157,2.48794573697111270988807064067
1377,3426.39000472698184031468603925,2.48830065702758303581313437854
1378,3429.35277699751595527590873622,2.48864497605044699221764059232
1379,3432.30167920109216889049238047,2.48897873763676009346663696916
1380,3435.23679843259322686184353374,2.48930202784970523685640835778
1381,3438.15828024530839537255060148,2.48961497483367733191350514227
1382,3441.0663280637513024581706978,2.48991774823715723766871975239
1383,3443.96120233135526722799205549,2.49021055844638847955747798662
1384,3446.84321939713875548030228557,2.49049365563377077708114326992
1385,3449.7127501466836419590602214,2.49076732862576436242531423928
1386,3452.57021838399243907842661288,2.49103190359595414074922555042
1387,3455.41609897198158072415950068,2.49128774258974879648461391541
1388,3458.250915740520401735337644,2.49153524188798299836839887896
1389,3461.07523917203399439897685049,2.49177483021744708020084726457
1390,3463.88968387574723766054990247,2.49200696681708434364068338307
1391,3466.69490586265181382980726303,2.49223213936926801856923599067
1392,3469.49159963422305411068295962,2.4924508618061947227806630457
1393,3472.28049509879438696417361863,2.49266367200200602079265873555
1394,3475.06235433030971938385124696,2.49287112936177167818066803943
1395,3477.83796818491431760941616922,2.49307381231893499470209044389
1396,3480.60815279150908676080152139,2.49327231575323000484298103252
1397,3483.37374593297837126916488633,2.49346724834143047334943800024
1398,3486.13560333530469528452324965,2.49365922985357989648392221005
1399,3488.89459488220282627526163422,2.49384888840757886081148079644
1400,3491.65160077323818575152997666,2.49403685769517013267966426904
1401,3494.407507643639386212814257,2.49422377419246208866011010492
1402,3497.16320466417041619399242239,2.49441027436816720127959516575
1403,3499.91957963949403959731226295,2.49459699190270423349772791372
1404,3502.67751512343407926281183711,2.49478455493122085417579190677
1405,3505.43788456943062082950722605,2.49497358332343816429146421783
1406,3508.20154853427944800283513916,2.49516468601300102987399369784
1407,3510.96935095295629131302553738,2.49535845838873936838168126324
1408,3513.74211550194926095897406069,2.49555547975990714556745316811
1409,3516.52064206806108892587044496,2.49575631090706961598713303404
1410,3519.30570333909889178793961779,2.49596149172985737006236852325
1411,3522.09804153224585403014005024,2.49617153900230039265070166565
1412,3524.89836527520968394861878541,2.49638694424589920959533908315
1413,3527.70734665447044692532087819,2.4966081717299861620136736576
1414,3530.52561844410932813186345844,2.49683565660828099584997415731
1415,3533.35377152779425025802859498,2.49706980319985459382192833567
1416,3536.19235252553261993855521897,2.49731098342198631351592882696
1417,3539.04186163578064111814187624,2.49755953538163771426827231915
1418,3541.90275070242772602812245784,2.4978157621314723032638381226
1419,3544.77542151505890996310602427,2.49807993059553129666180833282
1420,3547.66022434974340689116863874,2.49835227066883338513462580193
1421,3550.55745675640929052185422539,2.49863297449430632689785659774
1422,3553.46736259764867157258249669,2.49892219591958415722403832397
1423,3556.39013134256071917465513785,2.49922005013532025240664451008
1424,3559.32589761798759575575882528,2.49952661349577780600825760202
1425,3562.27474101823706327601713063,2.49984192352156986896562605658
1426,3565.23668617312143611889364445,2.50016597908353536894733074646
1427,3568.21170307288197154918848926,2.50049874076585982589291414805
1428,3571.1997076473169480629064397,2.50084013140568413729895408943
1429,3574.20056259519677597730592169,2.50119003680559606436480470377
1430,3577.21407845883661841820021491,2.5015483066145710618309092412
1431,3580.24001493751216360704751848,2.50191475537212590049409330432
1432,3583.27808243225322436734193596,2.5022891637096740393626689497
1433,3586.32794381343841652488683077,2.50267127970232966959168655322
1434,3589.38921640154774980374687745,2.50306082036370135969577885456
1435,3592.46147415041378818392998424,2.50345747327554967817695469285
1436,3595.54425002135108061021342575,2.50386089834355924833580322128
1437,3598.63703853564252572195606286,2.50427072966989737350170915996
1438,3601.73929849202461011911023042,2.50468657753270139785751754549
1439,3604.85045583504511697296115126,2.50510803046215782972408697099
1440,3607.9699066594706629940058359,2.50553465740241018263472627493
1441,3611.09702033530064506985548849,2.50596600994816144696034385045
1442,3614.23114273740184066674647445,2.50640162464452277438748021806
1443,3617.37159956331659031718566372,2.50684102533840373549354515851
1444,3620.51769972241937011754147038,2.50728372556954250008139991023
1445,3623.66873877930339243244347032,2.5077292309891372958009989414
1446,3626.8240024340719821413936949,2.50817704179396402637717406286
1447,3629.98277002208975851554487439,2.50862665516384917658296121243
1448,3633.14431801571656631553287484,2.50907756769041199331183209589
1449,3636.30792351060266150451781251,2.50952927778509500448897019497
1450,3639.47286767926644526535699965,2.50998128805466651397610827562
1451,3642.63843917490519605714464015,2.51043310763260178915034089603
1452,3645.80393746870348218798583591,2.51088425445502994641045856468
1453,3648.96867610430153022360809875,2.51133425747026946333352243548
1454,3652.13198585356464427010468073,2.51178265877136495479374462223
1455,3655.29321775835227889828065676,2.51222901564147922948335440327
1456,3658.45174604361863272941476884,2.51267290250248532467679585772
1457,3661.60697088788234134911019337,2.51311391275764059117989718145
1458,3664.75832103787733735426057085,2.51355166051980612987260670154
1459,3667.90525625503619995892556835,2.51398578221729691566752951909
1460,3671.04726958235700294860662228,2.51441593807010753626616891937
1461,3674.18388942116015438952577497,2.51484181342995219328509635521
1462,3677.31468140824809460501851494,2.51526311997828187045486902527
1463,3680.43925008503281933512215325,2.51567959677719263112448540892
1464,3683.55724035128863618476901824,2.51609101116891300285844878295
1465,3686.66833869731475982611388577,2.5164971595203513718949582838
1466,3689.77227420944855044034021475,2.51689786780999218993201924608
1467,3692.8688193450495052026502549,2.51729299205524846980412423647
1468,3695.95779047427051776203123673,2.51768241857920334997413571985
1469,3699.03904818714033835649106774,2.51806606411650125143396260568
1470,3702.11249736569346001010920642,2.51844387575897514286401986832
1471,3705.17808702209466754277510737,2.51881583074241649730984031772
1472,3708.23580990490907104477342555,2.5191819360767045319597645554
1473,3711.2857018768585019181263373,2.51954222802230719750042521201
1474,3714.3278410685756489030971803,2.5198967714169441308704865538
1475,3717.36234681401232880957318642,2.5202456588569575110573377535
1476,3720.38937837427203065864297368,2.52058900973866668743810499572
1477,3723.40913345771371401095167018,2.52092696916568294787471338536
1478,3726.4218465452083448121487852,2.52125970672882837943988415778
1479,3729.427787030416595838773046,2.52158741516593414187881882758
1480,3732.42725718589054903592437616,2.52191030890938550610535430821
1481,3735.42058996667940847719404516,2.52222862252983079573071846399
1482,3738.4081466639347532633918039,2.52254260908497621677691754649
1483,3741.39031442176063260368334423,2.52285253838284600984739267986
1484,3744.36750363123406961005934235,2.52315869516929519515502651102
1485,3747.3401452161288896804346526,2.52346137724991844422924892431
1486,3750.30868782540718918511765362,2.52376089355680160779617607915
1487,3753.27359494799556287428657762,2.52405756217081073495244558011
1488,3756.2353419657351665281622522,2.5243517083103058914839800082
1489,3759.19441316068396880614383091,2.5246436622973028668946567031
1490,3762.15129869315472748700742481,2.52493375751218438086376337236
1491,3765.10649156699232237276690573,2.52522232834808338187308310243
1492,3768.06048459862853454789717996,2.5255097081760244869623975737
